Frame,X,Y,Width,Height,Area,Angle,Width-S,Height-S,Altitude,center-ix,center-iy,center-ox,center-oy,M-dist,E-dist,GSD-X,GSD-Y,X-cm,Y-cm,GSD
1065,3400,1935,114,108,12312,-149.3994274,3840,2160,42,1920,1080,3457,1989,2446,1785.679143,1.48245614,1.657407407,169,179,1.415
1066,3400,1941,114,108,12312,-149.2340038,3840,2160,42,1920,1080,3457,1995,2452,1788.740898,1.48245614,1.657407407,169,179,1.415
1067,3401,1946,115,108,12420,-149.1212072,3840,2160,42,1920,1080,3458.5,2000,2458.5,1792.590932,1.469565217,1.657407407,169,179,1.415
1068,3403,1951,113,107,12091,-149.0143561,3840,2160,42,1920,1080,3459.5,2004.5,2464,1795.761816,1.495575221,1.672897196,169,179,1.415
1069,3403,1956,114,107,12198,-148.8860189,3840,2160,42,1920,1080,3460,2009.5,2469.5,1798.769093,1.48245614,1.672897196,169,179,1.415
1070,3403,1959,116,108,12528,-148.8071488,3840,2160,42,1920,1080,3461,2013,2474,1801.435539,1.456896552,1.657407407,169,179,1.415
1071,3403,1964,117,107,12519,-148.6931265,3840,2160,42,1920,1080,3461.5,2017.5,2479,1804.197467,1.444444444,1.672897196,169,179,1.415
1072,3405,1967,117,108,12636,-148.631285,3840,2160,42,1920,1080,3463.5,2021,2484.5,1807.725989,1.444444444,1.657407407,169,179,1.415
1073,3406,1970,118,108,12744,-148.5749348,3840,2160,42,1920,1080,3465,2024,2489,1810.569248,1.43220339,1.657407407,169,179,1.415
1074,3406,1973,118,114,13452,-148.4131934,3840,2160,42,1920,1080,3465,2030,2495,1813.704772,1.43220339,1.570175439,169,179,1.415
1075,3407,1975,116,108,12528,-148.4401114,3840,2160,42,1920,1080,3465,2029,2494,1813.181182,1.456896552,1.657407407,169,179,1.415
1076,3408,1977,118,108,12744,-148.419369,3840,2160,42,1920,1080,3467,2031,2498,1815.932267,1.43220339,1.657407407,169,179,1.415
1077,3407,1978,117,108,12636,-148.3676832,3840,2160,42,1920,1080,3465.5,2032,2497.5,1815.178848,1.444444444,1.657407407,169,179,1.415
1078,3408,1980,117,108,12636,-148.3305262,3840,2160,42,1920,1080,3466.5,2034,2500.5,1817.079594,1.444444444,1.657407407,169,179,1.415
1079,3409,1982,117,107,12519,-148.3068477,3840,2160,42,1920,1080,3467.5,2035.5,2503,1818.718367,1.444444444,1.672897196,169,179,1.415
1080,3408,1983,119,108,12852,-148.266657,3840,2160,42,1920,1080,3467.5,2037,2504.5,1819.50687,1.420168067,1.657407407,169,179,1.415
1081,3409,1985,118,107,12626,-148.2347863,3840,2160,42,1920,1080,3468,2038.5,2506.5,1820.721354,1.43220339,1.672897196,169,179,1.415
1082,3409,1986,118,107,12626,-148.208039,3840,2160,42,1920,1080,3468,2039.5,2507.5,1821.247992,1.43220339,1.672897196,169,179,1.415
1083,3409,1987,117,108,12636,-148.1596522,3840,2160,42,1920,1080,3467.5,2041,2508.5,1821.613914,1.444444444,1.657407407,169,179,1.415
1084,3409,1989,116,107,12412,-148.1112849,3840,2160,42,1920,1080,3467,2042.5,2509.5,1821.981133,1.456896552,1.672897196,169,179,1.415
1085,3409,1990,116,107,12412,-148.0845918,3840,2160,42,1920,1080,3467,2043.5,2510.5,1822.509602,1.456896552,1.672897196,169,179,1.415
1086,3410,1991,115,107,12305,-148.0662261,3840,2160,42,1920,1080,3467.5,2044.5,2512,1823.462777,1.469565217,1.672897196,169,179,1.415
1087,3410,1992,118,107,12626,-148.0644917,3840,2160,42,1920,1080,3469,2045.5,2514.5,1825.264707,1.43220339,1.672897196,169,179,1.415
1088,3409,1993,117,108,12636,-147.9996092,3840,2160,42,1920,1080,3467.5,2047,2514.5,1824.786357,1.444444444,1.657407407,169,179,1.415
1089,3411,1994,115,108,12420,-147.9896282,3840,2160,42,1920,1080,3468.5,2048,2516.5,1826.164355,1.469565217,1.657407407,169,179,1.415
1090,3411,1995,116,107,12412,-147.9846433,3840,2160,42,1920,1080,3469,2048.5,2517.5,1826.853374,1.456896552,1.672897196,169,179,1.415
1091,3411,1996,115,107,12305,-147.9497389,3840,2160,42,1920,1080,3468.5,2049.5,2518,1826.959907,1.469565217,1.672897196,169,179,1.415
1092,3411,1996,115,108,12420,-147.9364502,3840,2160,42,1920,1080,3468.5,2050,2518.5,1827.225287,1.469565217,1.657407407,169,179,1.415
1093,3411,1997,115,107,12305,-147.9231653,3840,2160,42,1920,1080,3468.5,2050.5,2519,1827.490766,1.469565217,1.672897196,169,179,1.415
1094,3410,1997,117,108,12636,-147.9098844,3840,2160,42,1920,1080,3468.5,2051,2519.5,1827.756343,1.444444444,1.657407407,169,179,1.415
1095,3410,1998,118,108,12744,-147.8916625,3840,2160,42,1920,1080,3469,2052,2521,1828.711295,1.43220339,1.657407407,169,179,1.415
1096,3410,1999,118,107,12626,-147.878395,3840,2160,42,1920,1080,3469,2052.5,2521.5,1828.977105,1.43220339,1.672897196,169,179,1.415
1097,3410,1998,117,108,12636,-147.883334,3840,2160,42,1920,1080,3468.5,2052,2520.5,1828.287792,1.444444444,1.657407407,169,179,1.415
1098,3412,1999,116,108,12528,-147.8817842,3840,2160,42,1920,1080,3470,2053,2523,1830.089889,1.456896552,1.657407407,169,179,1.415
1099,3412,2000,115,107,12305,-147.8602017,3840,2160,42,1920,1080,3469.5,2053.5,2523,1829.932376,1.469565217,1.672897196,169,179,1.415
1100,3413,2000,114,107,12198,-147.8685281,3840,2160,42,1920,1080,3470,2053.5,2523.5,1830.355771,1.48245614,1.672897196,169,179,1.415
1101,3413,2000,114,107,12198,-147.8685281,3840,2160,42,1920,1080,3470,2053.5,2523.5,1830.355771,1.48245614,1.672897196,169,179,1.415
1102,3413,2000,115,108,12420,-147.8636003,3840,2160,42,1920,1080,3470.5,2054,2524.5,1831.045125,1.469565217,1.657407407,169,179,1.415
1103,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,1.456896552,1.657407407,169,179,1.415
1104,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,1.456896552,1.657407407,169,179,1.415
1105,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,1.456896552,1.657407407,169,179,1.415
1106,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,1.456896552,1.657407407,169,179,1.415
1107,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,1.456896552,1.657407407,169,179,1.415
1108,3413,2000,117,107,12519,-147.8934843,3840,2160,42,1920,1080,3471.5,2053.5,2525,1831.62619,1.444444444,1.672897196,169,179,1.415
1109,3413,1999,115,108,12420,-147.8901049,3840,2160,42,1920,1080,3470.5,2053,2523.5,1830.513384,1.469565217,1.657407407,169,179,1.415
1110,3413,1999,118,108,12744,-147.915044,3840,2160,42,1920,1080,3472,2053,2525,1831.784103,1.43220339,1.657407407,169,179,1.415
1111,3412,1999,117,108,12636,-147.8901049,3840,2160,42,1920,1080,3470.5,2053,2523.5,1830.513384,1.444444444,1.657407407,169,179,1.415
1112,3412,1999,117,107,12519,-147.9033631,3840,2160,42,1920,1080,3470.5,2052.5,2523,1830.247661,1.444444444,1.672897196,169,179,1.415
1113,3412,1999,116,107,12412,-147.8950442,3840,2160,42,1920,1080,3470,2052.5,2522.5,1829.824104,1.456896552,1.672897196,169,179,1.415
1114,3412,1998,116,108,12528,-147.908308,3840,2160,42,1920,1080,3470,2052,2522,1829.558417,1.456896552,1.657407407,169,179,1.415
1115,3412,1998,117,108,12636,-147.916625,3840,2160,42,1920,1080,3470.5,2052,2522.5,1829.982035,1.444444444,1.657407407,169,179,1.415
1116,3412,1998,116,107,12412,-147.9215757,3840,2160,42,1920,1080,3470,2051.5,2521.5,1829.292828,1.456896552,1.672897196,169,179,1.415
1117,3412,1998,116,107,12412,-147.9215757,3840,2160,42,1920,1080,3470,2051.5,2521.5,1829.292828,1.456896552,1.672897196,169,179,1.415
1118,3412,1997,116,108,12528,-147.9348472,3840,2160,42,1920,1080,3470,2051,2521,1829.027337,1.456896552,1.657407407,169,179,1.415
1119,3412,1997,116,107,12412,-147.9481226,3840,2160,42,1920,1080,3470,2050.5,2520.5,1828.761945,1.456896552,1.672897196,169,179,1.415
1123,3411,1996,116,108,12528,-147.9447713,3840,2160,42,1920,1080,3469,2050,2519,1827.649036,1.456896552,1.657407407,169,179,1.415
1124,3411,1996,115,108,12420,-147.9364502,3840,2160,42,1920,1080,3468.5,2050,2518.5,1827.225287,1.469565217,1.657407407,169,179,1.415
1125,3410,1996,117,108,12636,-147.9364502,3840,2160,42,1920,1080,3468.5,2050,2518.5,1827.225287,1.444444444,1.657407407,169,179,1.415
1126,3410,1996,116,107,12412,-147.9414158,3840,2160,42,1920,1080,3468,2049.5,2517.5,1826.536134,1.456896552,1.672897196,169,179,1.415
1127,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,1.456896552,1.657407407,169,179,1.415
1128,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,1.456896552,1.657407407,169,179,1.415
1129,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,1.456896552,1.657407407,169,179,1.415
1130,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,1.456896552,1.657407407,169,179,1.415
1131,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,1.456896552,1.657407407,169,179,1.415
1132,3410,1995,116,107,12412,-147.9680086,3840,2160,42,1920,1080,3468,2048.5,2516.5,1826.005545,1.456896552,1.672897196,169,179,1.415
1133,3409,1995,117,107,12519,-147.9596854,3840,2160,42,1920,1080,3467.5,2048.5,2516,1825.581688,1.444444444,1.672897196,169,179,1.415
1134,3410,1994,115,108,12420,-147.9729895,3840,2160,42,1920,1080,3467.5,2048,2515.5,1825.316479,1.469565217,1.657407407,169,179,1.415
1135,3409,1994,115,108,12420,-147.9563353,3840,2160,42,1920,1080,3466.5,2048,2514.5,1824.468758,1.469565217,1.657407407,169,179,1.415
1136,3410,1994,114,108,12312,-147.9646643,3840,2160,42,1920,1080,3467,2048,2515,1824.8926,1.48245614,1.657407407,169,179,1.415
1137,3409,1994,116,108,12528,-147.9646643,3840,2160,42,1920,1080,3467,2048,2515,1824.8926,1.456896552,1.657407407,169,179,1.415
1138,3410,1994,117,107,12519,-148.0029323,3840,2160,42,1920,1080,3468.5,2047.5,2516,1825.899367,1.444444444,1.672897196,169,179,1.415
1139,3409,1994,117,107,12519,-147.9862974,3840,2160,42,1920,1080,3467.5,2047.5,2515,1825.051369,1.444444444,1.672897196,169,179,1.415
1140,3409,1994,115,107,12305,-147.969647,3840,2160,42,1920,1080,3466.5,2047.5,2514,1824.203525,1.469565217,1.672897196,169,179,1.415
1141,3409,1994,117,107,12519,-147.9862974,3840,2160,42,1920,1080,3467.5,2047.5,2515,1825.051369,1.444444444,1.672897196,169,179,1.415
1142,3409,1993,117,108,12636,-147.9996092,3840,2160,42,1920,1080,3467.5,2047,2514.5,1824.786357,1.444444444,1.657407407,169,179,1.415
1143,3409,1994,116,107,12412,-147.9779741,3840,2160,42,1920,1080,3467,2047.5,2514.5,1824.627428,1.456896552,1.672897196,169,179,1.415
1144,3408,1993,117,108,12636,-147.9829625,3840,2160,42,1920,1080,3466.5,2047,2513.5,1823.93839,1.444444444,1.657407407,169,179,1.415
1145,3408,1993,116,108,12528,-147.9746334,3840,2160,42,1920,1080,3466,2047,2513,1823.514464,1.456896552,1.657407407,169,179,1.415
1146,3409,1993,116,108,12528,-147.9912878,3840,2160,42,1920,1080,3467,2047,2514,1824.362354,1.456896552,1.657407407,169,179,1.415
1147,3409,1993,116,108,12528,-147.9912878,3840,2160,42,1920,1080,3467,2047,2514,1824.362354,1.456896552,1.657407407,169,179,1.415
1148,3409,1993,115,108,12420,-147.9829625,3840,2160,42,1920,1080,3466.5,2047,2513.5,1823.93839,1.469565217,1.657407407,169,179,1.415
1149,3408,1993,116,108,12528,-147.9746334,3840,2160,42,1920,1080,3466,2047,2513,1823.514464,1.456896552,1.657407407,169,179,1.415
1150,3408,1993,116,108,12528,-147.9746334,3840,2160,42,1920,1080,3466,2047,2513,1823.514464,1.456896552,1.657407407,169,179,1.415
1151,3408,1993,116,108,12528,-147.9746334,3840,2160,42,1920,1080,3466,2047,2513,1823.514464,1.456896552,1.657407407,169,179,1.415
1152,3408,1993,115,107,12305,-147.9796236,3840,2160,42,1920,1080,3465.5,2046.5,2512,1822.825417,1.469565217,1.672897196,169,179,1.415
1153,3408,1993,114,107,12198,-147.9712886,3840,2160,42,1920,1080,3465,2046.5,2511.5,1822.401506,1.48245614,1.672897196,169,179,1.415
1154,3408,1992,115,108,12420,-147.9929506,3840,2160,42,1920,1080,3465.5,2046,2511.5,1822.560356,1.469565217,1.657407407,169,179,1.415
1155,3408,1992,116,108,12528,-148.0012799,3840,2160,42,1920,1080,3466,2046,2512,1822.984366,1.456896552,1.657407407,169,179,1.415
1156,3407,1992,117,108,12636,-147.9929506,3840,2160,42,1920,1080,3465.5,2046,2511.5,1822.560356,1.444444444,1.657407407,169,179,1.415
1157,3407,1992,117,108,12636,-147.9929506,3840,2160,42,1920,1080,3465.5,2046,2511.5,1822.560356,1.444444444,1.657407407,169,179,1.415
1158,3407,1992,118,108,12744,-148.0012799,3840,2160,42,1920,1080,3466,2046,2512,1822.984366,1.43220339,1.657407407,169,179,1.415
1159,3407,1993,116,107,12412,-147.9712886,3840,2160,42,1920,1080,3465,2046.5,2511.5,1822.401506,1.456896552,1.672897196,169,179,1.415
1160,3407,1993,117,107,12519,-147.9796236,3840,2160,42,1920,1080,3465.5,2046.5,2512,1822.825417,1.444444444,1.672897196,169,179,1.415
1161,3407,1993,115,108,12420,-147.9496227,3840,2160,42,1920,1080,3464.5,2047,2511.5,1822.242917,1.469565217,1.657407407,169,179,1.415
1162,3407,1993,117,108,12636,-147.9663004,3840,2160,42,1920,1080,3465.5,2047,2512.5,1823.090576,1.444444444,1.657407407,169,179,1.415
1163,3406,1993,116,108,12528,-147.9412781,3840,2160,42,1920,1080,3464,2047,2511,1821.819146,1.456896552,1.657407407,169,179,1.415
1164,3406,1993,116,107,12412,-147.9546069,3840,2160,42,1920,1080,3464,2046.5,2510.5,1821.553801,1.456896552,1.672897196,169,179,1.415
1165,3406,1993,117,107,12519,-147.9629497,3840,2160,42,1920,1080,3464.5,2046.5,2511,1821.977634,1.444444444,1.672897196,169,179,1.415
1166,3407,1993,115,108,12420,-147.9496227,3840,2160,42,1920,1080,3464.5,2047,2511.5,1822.242917,1.469565217,1.657407407,169,179,1.415
1167,3406,1993,115,108,12420,-147.9329296,3840,2160,42,1920,1080,3463.5,2047,2510.5,1821.395413,1.469565217,1.657407407,169,179,1.415
1168,3406,1993,116,108,12528,-147.9412781,3840,2160,42,1920,1080,3464,2047,2511,1821.819146,1.456896552,1.657407407,169,179,1.415
1169,3406,1993,116,107,12412,-147.9546069,3840,2160,42,1920,1080,3464,2046.5,2510.5,1821.553801,1.456896552,1.672897196,169,179,1.415
1170,3406,1993,116,107,12412,-147.9546069,3840,2160,42,1920,1080,3464,2046.5,2510.5,1821.553801,1.456896552,1.672897196,169,179,1.415
1171,3406,1992,116,108,12528,-147.9679397,3840,2160,42,1920,1080,3464,2046,2510,1821.288555,1.456896552,1.657407407,169,179,1.415
1172,3406,1992,116,108,12528,-147.9679397,3840,2160,42,1920,1080,3464,2046,2510,1821.288555,1.456896552,1.657407407,169,179,1.415
1173,3405,1992,118,108,12744,-147.9679397,3840,2160,42,1920,1080,3464,2046,2510,1821.288555,1.43220339,1.657407407,169,179,1.415
1174,3406,1993,115,108,12420,-147.9329296,3840,2160,42,1920,1080,3463.5,2047,2510.5,1821.395413,1.469565217,1.657407407,169,179,1.415
1175,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,1.469565217,1.657407407,169,179,1.415
1176,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,1.469565217,1.657407407,169,179,1.415
1177,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,1.469565217,1.657407407,169,179,1.415
1178,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,1.469565217,1.657407407,169,179,1.415
1179,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,1.469565217,1.657407407,169,179,1.415
1180,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,1.456896552,1.657407407,169,179,1.415
1181,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,1.456896552,1.657407407,169,179,1.415
1182,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,1.456896552,1.657407407,169,179,1.415
1183,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,1.456896552,1.657407407,169,179,1.415
1184,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,1.456896552,1.657407407,169,179,1.415
1185,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,1.469565217,1.657407407,169,179,1.415
1186,3405,1994,115,107,12305,-147.9028903,3840,2160,42,1920,1080,3462.5,2047.5,2510,1820.813692,1.469565217,1.672897196,169,179,1.415
1187,3405,1994,116,107,12412,-147.9112484,3840,2160,42,1920,1080,3463,2047.5,2510.5,1821.237285,1.456896552,1.672897196,169,179,1.415
1188,3406,1994,115,107,12305,-147.9196027,3840,2160,42,1920,1080,3463.5,2047.5,2511,1821.660918,1.469565217,1.672897196,169,179,1.415
1189,3406,1994,116,107,12412,-147.9279531,3840,2160,42,1920,1080,3464,2047.5,2511.5,1822.084589,1.456896552,1.672897196,169,179,1.415
1190,3405,1994,117,107,12519,-147.9196027,3840,2160,42,1920,1080,3463.5,2047.5,2511,1821.660918,1.444444444,1.672897196,169,179,1.415
1191,3406,1994,115,108,12420,-147.9062798,3840,2160,42,1920,1080,3463.5,2048,2511.5,1821.926522,1.469565217,1.657407407,169,179,1.415
1192,3405,1994,116,108,12528,-147.8979236,3840,2160,42,1920,1080,3463,2048,2511,1821.502951,1.456896552,1.657407407,169,179,1.415
1193,3404,1994,116,108,12528,-147.8811996,3840,2160,42,1920,1080,3462,2048,2510,1820.655926,1.456896552,1.657407407,169,179,1.415
1194,3404,1994,116,108,12528,-147.8811996,3840,2160,42,1920,1080,3462,2048,2510,1820.655926,1.456896552,1.657407407,169,179,1.415
1195,3403,1994,116,108,12528,-147.86446,3840,2160,42,1920,1080,3461,2048,2509,1819.809056,1.456896552,1.657407407,169,179,1.415
1196,3402,1994,116,108,12528,-147.8477049,3840,2160,42,1920,1080,3460,2048,2508,1818.962342,1.456896552,1.657407407,169,179,1.415
1197,3401,1994,115,108,12420,-147.8225429,3840,2160,42,1920,1080,3458.5,2048,2506.5,1817.692562,1.469565217,1.657407407,169,179,1.415
1198,3399,1994,115,108,12420,-147.7889388,3840,2160,42,1920,1080,3456.5,2048,2504.5,1816.000069,1.469565217,1.657407407,169,179,1.415
1199,3398,1994,116,107,12412,-147.7938791,3840,2160,42,1920,1080,3456,2047.5,2503.5,1815.310511,1.456896552,1.672897196,169,179,1.415
1200,3397,1994,115,107,12305,-147.7686288,3840,2160,42,1920,1080,3454.5,2047.5,2502,1814.041482,1.469565217,1.672897196,169,179,1.415
1201,3396,1994,116,107,12412,-147.7602042,3840,2160,42,1920,1080,3454,2047.5,2501.5,1813.618551,1.456896552,1.672897196,169,179,1.415
1202,3395,1994,115,107,12305,-147.7349067,3840,2160,42,1920,1080,3452.5,2047.5,2500,1812.349994,1.469565217,1.672897196,169,179,1.415
1203,3395,1994,114,107,12198,-147.7264664,3840,2160,42,1920,1080,3452,2047.5,2499.5,1811.92722,1.48245614,1.672897196,169,179,1.415
1204,3394,1994,118,107,12626,-147.7433432,3840,2160,42,1920,1080,3453,2047.5,2500.5,1812.772807,1.43220339,1.672897196,169,179,1.415
1205,3393,1994,116,107,12412,-147.7095739,3840,2160,42,1920,1080,3451,2047.5,2498.5,1811.08179,1.456896552,1.672897196,169,179,1.415
1206,3393,1994,115,107,12305,-147.7011217,3840,2160,42,1920,1080,3450.5,2047.5,2498,1810.659134,1.469565217,1.672897196,169,179,1.415
1207,3392,1994,116,107,12412,-147.6926655,3840,2160,42,1920,1080,3450,2047.5,2497.5,1810.236518,1.456896552,1.672897196,169,179,1.415
1208,3392,1994,115,108,12420,-147.67083,3840,2160,42,1920,1080,3449.5,2048,2497.5,1810.081283,1.469565217,1.657407407,169,179,1.415
1209,3391,1994,116,108,12528,-147.6623641,3840,2160,42,1920,1080,3449,2048,2497,1809.658808,1.456896552,1.657407407,169,179,1.415
1210,3391,1995,115,107,12305,-147.6405189,3840,2160,42,1920,1080,3448.5,2048.5,2497,1809.503938,1.469565217,1.672897196,169,179,1.415
1211,3391,1994,116,108,12528,-147.6623641,3840,2160,42,1920,1080,3449,2048,2497,1809.658808,1.456896552,1.657407407,169,179,1.415
1212,3390,1994,117,108,12636,-147.6538942,3840,2160,42,1920,1080,3448.5,2048,2496.5,1809.236372,1.444444444,1.657407407,169,179,1.415
1213,3390,1994,116,108,12528,-147.6454204,3840,2160,42,1920,1080,3448,2048,2496,1808.813976,1.456896552,1.657407407,169,179,1.415
1214,3390,1994,115,108,12420,-147.6369426,3840,2160,42,1920,1080,3447.5,2048,2495.5,1808.39162,1.469565217,1.657407407,169,179,1.415
1215,3390,1995,115,107,12305,-147.6235636,3840,2160,42,1920,1080,3447.5,2048.5,2496,1808.65931,1.469565217,1.672897196,169,179,1.415
1216,3389,1995,116,107,12412,-147.61508,3840,2160,42,1920,1080,3447,2048.5,2495.5,1808.237056,1.456896552,1.672897196,169,179,1.415
1217,3389,1995,116,107,12412,-147.61508,3840,2160,42,1920,1080,3447,2048.5,2495.5,1808.237056,1.456896552,1.672897196,169,179,1.415
1218,3389,1995,116,107,12412,-147.61508,3840,2160,42,1920,1080,3447,2048.5,2495.5,1808.237056,1.456896552,1.672897196,169,179,1.415
1219,3389,1995,116,107,12412,-147.61508,3840,2160,42,1920,1080,3447,2048.5,2495.5,1808.237056,1.456896552,1.672897196,169,179,1.415
1220,3390,1995,115,107,12305,-147.6235636,3840,2160,42,1920,1080,3447.5,2048.5,2496,1808.65931,1.469565217,1.672897196,169,179,1.415
1221,3390,1995,117,107,12519,-147.6405189,3840,2160,42,1920,1080,3448.5,2048.5,2497,1809.503938,1.444444444,1.672897196,169,179,1.415
1222,3391,1995,115,107,12305,-147.6405189,3840,2160,42,1920,1080,3448.5,2048.5,2497,1809.503938,1.469565217,1.672897196,169,179,1.415
1223,3391,1995,117,107,12519,-147.6574584,3840,2160,42,1920,1080,3449.5,2048.5,2498,1810.348723,1.444444444,1.672897196,169,179,1.415
1224,3391,1995,116,107,12412,-147.6489906,3840,2160,42,1920,1080,3449,2048.5,2497.5,1809.926311,1.456896552,1.672897196,169,179,1.415
1225,3389,1995,117,107,12519,-147.6235636,3840,2160,42,1920,1080,3447.5,2048.5,2496,1808.65931,1.444444444,1.672897196,169,179,1.415
1226,3388,1995,115,107,12305,-147.5896054,3840,2160,42,1920,1080,3445.5,2048.5,2494,1806.970531,1.469565217,1.672897196,169,179,1.415
1227,3387,1995,113,107,12091,-147.5555837,3840,2160,42,1920,1080,3443.5,2048.5,2492,1805.282388,1.495575221,1.672897196,169,179,1.415
1228,3383,1994,117,108,12636,-147.5348998,3840,2160,42,1920,1080,3441.5,2048,2489.5,1803.32644,1.444444444,1.657407407,169,179,1.415
1229,3382,1994,114,107,12198,-147.5056273,3840,2160,42,1920,1080,3439,2047.5,2486.5,1800.948986,1.48245614,1.672897196,169,179,1.415
1230,3379,1994,115,107,12305,-147.4628494,3840,2160,42,1920,1080,3436.5,2047.5,2484,1798.840877,1.469565217,1.672897196,169,179,1.415
1231,3376,1993,115,108,12420,-147.4248227,3840,2160,42,1920,1080,3433.5,2047,2480.5,1796.043221,1.469565217,1.657407407,169,179,1.415
1232,3373,1993,116,108,12528,-147.381833,3840,2160,42,1920,1080,3431,2047,2478,1793.937011,1.456896552,1.657407407,169,179,1.415
1233,3370,1993,115,107,12305,-147.3349432,3840,2160,42,1920,1080,3427.5,2046.5,2474,1790.720107,1.469565217,1.672897196,169,179,1.415
1234,3366,1993,116,107,12412,-147.2744018,3840,2160,42,1920,1080,3424,2046.5,2470.5,1787.774664,1.456896552,1.672897196,169,179,1.415
1235,3363,1992,115,107,12305,-147.2406565,3840,2160,42,1920,1080,3420.5,2045.5,2466,1784.289915,1.469565217,1.672897196,169,179,1.415
1236,3359,1992,117,107,12519,-147.1884554,3840,2160,42,1920,1080,3417.5,2045.5,2463,1781.767802,1.444444444,1.672897196,169,179,1.415
1237,3355,1992,117,107,12519,-147.1186237,3840,2160,42,1920,1080,3413.5,2045.5,2459,1778.407293,1.444444444,1.672897196,169,179,1.415
1238,3350,1991,116,107,12412,-147.0492785,3840,2160,42,1920,1080,3408,2044.5,2452.5,1773.24681,1.456896552,1.672897196,169,179,1.415
1239,3345,1991,116,107,12412,-146.961197,3840,2160,42,1920,1080,3403,2044.5,2447.5,1769.053207,1.456896552,1.672897196,169,179,1.415
1240,3340,1991,116,107,12412,-146.8726971,3840,2160,42,1920,1080,3398,2044.5,2442.5,1764.863805,1.456896552,1.672897196,169,179,1.415
1241,3335,1990,114,107,12198,-146.793182,3840,2160,42,1920,1080,3392,2043.5,2435.5,1759.294248,1.48245614,1.672897196,169,179,1.415
1242,3329,1990,117,107,12519,-146.7127479,3840,2160,42,1920,1080,3387.5,2043.5,2431,1755.530831,1.444444444,1.672897196,169,179,1.415
1243,3324,1990,116,107,12412,-146.6139703,3840,2160,42,1920,1080,3382,2043.5,2425.5,1750.935821,1.456896552,1.672897196,169,179,1.415
1244,3318,1989,116,108,12528,-146.519306,3840,2160,42,1920,1080,3376,2043,2419,1745.653173,1.456896552,1.657407407,169,179,1.415
1245,3312,1989,116,107,12412,-146.4240673,3840,2160,42,1920,1080,3370,2042.5,2412.5,1740.375319,1.456896552,1.672897196,169,179,1.415
1246,3305,1989,115,107,12305,-146.2870233,3840,2160,42,1920,1080,3362.5,2042.5,2405,1734.131627,1.469565217,1.672897196,169,179,1.415
1247,3299,1988,115,107,12305,-146.2042123,3840,2160,42,1920,1080,3356.5,2041.5,2398,1728.587429,1.469565217,1.672897196,169,179,1.415
1248,3291,1988,117,107,12519,-146.0747181,3840,2160,42,1920,1080,3349.5,2041.5,2391,1722.774652,1.444444444,1.672897196,169,179,1.415
1249,3284,1988,115,107,12305,-145.9256514,3840,2160,42,1920,1080,3341.5,2041.5,2383,1716.142331,1.469565217,1.672897196,169,179,1.415
1250,3277,1987,116,108,12528,-145.8175372,3840,2160,42,1920,1080,3335,2041,2376,1710.481219,1.456896552,1.657407407,169,179,1.415
1251,3269,1987,116,107,12412,-145.6802826,3840,2160,42,1920,1080,3327,2040.5,2367.5,1703.587171,1.456896552,1.672897196,169,179,1.415
1252,3262,1986,116,107,12412,-145.5749313,3840,2160,42,1920,1080,3320,2039.5,2359.5,1697.2449,1.456896552,1.672897196,169,179,1.415
1253,3254,1986,112,106,11872,-145.397117,3840,2160,42,1920,1080,3310,2039,2349,1688.721706,1.508928571,1.688679245,169,179,1.415
