Frame,X,Y,Width,Height,Area,Angle,Width-S,Height-S,Height-D,center-ix,center-iy,center-ox,center-oy,M-dist,E-dist,X-cm,Y-cm
1331,2237,1968,126,126,15876,-111.7806313,3840,2160,42,1920,1080,2300,2031,1331,1024.109857,169,179
1332,2230,1968,127,127,16129,-111.4318987,3840,2160,42,1920,1080,2293.5,2031.5,1325,1022.181246,169,179
1333,2221,1969,129,126,16254,-111.0032227,3840,2160,42,1920,1080,2285.5,2032,1317.5,1019.752053,169,179
1334,2213,1969,129,126,16254,-110.582423,3840,2160,42,1920,1080,2277.5,2032,1309.5,1016.912115,169,179
1335,2206,1970,128,126,16128,-110.166329,3840,2160,42,1920,1080,2270,2033,1303,1015.238396,169,179
1336,2198,1970,128,126,16128,-109.741374,3840,2160,42,1920,1080,2262,2033,1295,1012.508272,169,179
1337,2191,1970,127,126,16002,-109.3409127,3840,2160,42,1920,1080,2254.5,2033,1287.5,1009.999629,169,179
1338,2182,1970,126,127,16002,-108.8216512,3840,2160,42,1920,1080,2245,2033.5,1278.5,1007.366492,169,179
1339,2175,1971,125,126,15750,-108.4079183,3840,2160,42,1920,1080,2237.5,2034,1271.5,1005.446294,169,179
1340,2168,1972,125,126,15750,-108.0109443,3840,2160,42,1920,1080,2230.5,2035,1265.5,1004.208768,169,179
1341,2162,1972,126,126,15876,-107.7120121,3840,2160,42,1920,1080,2225,2035,1260,1002.52182,169,179
1342,2156,1972,128,127,16256,-107.4308149,3840,2160,42,1920,1080,2220,2035.5,1255.5,1001.489016,169,179
1343,2151,1973,128,126,16128,-107.1490439,3840,2160,42,1920,1080,2215,2036,1251,1000.480385,169,179
1344,2146,1973,129,127,16383,-106.8941364,3840,2160,42,1920,1080,2210.5,2036.5,1247,999.6411856,169,179
1345,2141,1974,129,127,16383,-106.6031243,3840,2160,42,1920,1080,2205.5,2037.5,1243,999.1578954,169,179
1346,2137,1975,126,126,15876,-106.2923521,3840,2160,42,1920,1080,2200,2038,1238,998.0801571,169,179
1347,2133,1975,140,127,17780,-106.4493936,3840,2160,42,1920,1080,2203,2038.5,1241.5,999.4054483,169,179
1348,2129,1976,140,126,17640,-106.2211952,3840,2160,42,1920,1080,2199,2039,1238,998.7602315,169,179
1349,2127,1976,127,127,16129,-105.7440819,3840,2160,42,1920,1080,2190.5,2039.5,1230,996.9004464,169,179
1350,2124,1977,129,126,16254,-105.6256419,3840,2160,42,1920,1080,2188.5,2040,1228.5,996.8411358,169,179
1351,2121,1977,140,127,17780,-105.7561324,3840,2160,42,1920,1080,2191,2040.5,1231.5,997.9986222,169,179
1352,2119,1978,129,127,16383,-105.3256862,3840,2160,42,1920,1080,2183.5,2041.5,1225,996.9526067,169,179
1353,2117,1978,139,127,17653,-105.4918352,3840,2160,42,1920,1080,2186.5,2041.5,1228,997.7497181,169,179
1354,2115,1979,140,126,17640,-105.4011655,3840,2160,42,1920,1080,2185,2042,1227,997.8321502,169,179
1355,2114,1979,139,127,17653,-105.310511,3840,2160,42,1920,1080,2183.5,2042.5,1226,997.9170807,169,179
1356,2112,1980,129,126,16254,-104.9147517,3840,2160,42,1920,1080,2176.5,2043,1219.5,996.5747589,169,179
1357,2111,1980,129,127,16383,-104.8518115,3840,2160,42,1920,1080,2175.5,2043.5,1219,996.8011336,169,179
1358,2110,1980,129,127,16383,-104.7962378,3840,2160,42,1920,1080,2174.5,2043.5,1218,996.5452825,169,179
1359,2109,1981,130,126,16380,-104.7611149,3840,2160,42,1920,1080,2174,2044,1218,996.9011987,169,179
1360,2109,1981,129,127,16383,-104.726017,3840,2160,42,1920,1080,2173.5,2044.5,1218,997.2574893,169,179
1361,2109,1981,129,127,16383,-104.726017,3840,2160,42,1920,1080,2173.5,2044.5,1218,997.2574893,169,179
1362,2109,1981,129,127,16383,-104.726017,3840,2160,42,1920,1080,2173.5,2044.5,1218,997.2574893,169,179
1363,2108,1981,129,127,16383,-104.6704368,3840,2160,42,1920,1080,2172.5,2044.5,1217,997.0037613,169,179
1364,2108,1981,130,127,16510,-104.6982304,3840,2160,42,1920,1080,2173,2044.5,1217.5,997.130508,169,179
1365,2108,1982,140,126,17640,-104.9683655,3840,2160,42,1920,1080,2178,2045,1223,998.8938883,169,179
1366,2107,1981,131,137,17947,-104.5980168,3840,2160,42,1920,1080,2172.5,2049.5,1222,1001.841554,169,179
1368,2105,1982,129,127,16383,-104.4891376,3840,2160,42,1920,1080,2169.5,2045.5,1215,997.2163757,169,179
1369,2103,1981,129,127,16383,-104.3921133,3840,2160,42,1920,1080,2167.5,2044.5,1212,995.7492154,169,179
1370,2101,1981,131,127,16637,-104.3363648,3840,2160,42,1920,1080,2166.5,2044.5,1211,995.5011301,169,179
1371,2098,1981,130,127,16510,-104.1410271,3840,2160,42,1920,1080,2163,2044.5,1207.5,994.6402616,169,179
1372,2094,1981,141,127,17907,-104.2247847,3840,2160,42,1920,1080,2164.5,2044.5,1209,995.0077889,169,179
1375,2084,1981,139,127,17653,-103.6091412,3840,2160,42,1920,1080,2153.5,2044.5,1198,992.3620811,169,179
1376,2081,1981,140,126,17640,-103.4755001,3840,2160,42,1920,1080,2151,2044,1195,991.2905729,169,179
1377,2078,1981,140,127,17780,-103.3001047,3840,2160,42,1920,1080,2148,2044.5,1192.5,991.0823629,169,179
1379,2074,1981,140,127,17780,-103.0748538,3840,2160,42,1920,1080,2144,2044.5,1188.5,990.1698087,169,179
1380,2072,1982,128,127,16256,-102.6104658,3840,2160,42,1920,1080,2136,2045.5,1181.5,989.3665903,169,179
1381,2070,1982,129,136,17544,-102.4693788,3840,2160,42,1920,1080,2134.5,2050,1184.5,993.433566,169,179
1382,2069,1982,141,127,17907,-102.8081134,3840,2160,42,1920,1080,2139.5,2045.5,1185,990.1366067,169,179
1383,2068,1982,128,127,16256,-102.384209,3840,2160,42,1920,1080,2132,2045.5,1177.5,988.5010116,169,179
1384,2067,1982,140,127,17780,-102.6669679,3840,2160,42,1920,1080,2137,2045.5,1182.5,989.585393,169,179
1385,2066,1983,129,126,16254,-102.2930886,3840,2160,42,1920,1080,2130.5,2046,1176.5,988.6689284,169,179
1386,2065,1983,129,127,16383,-102.2303131,3840,2160,42,1920,1080,2129.5,2046.5,1176,988.9451451,169,179
1387,2064,1983,130,127,16510,-102.2019994,3840,2160,42,1920,1080,2129,2046.5,1175.5,988.8393449,169,179
1388,2064,1983,140,127,17780,-102.484862,3840,2160,42,1920,1080,2134,2046.5,1180.5,989.9082028,169,179
1389,2063,1984,141,127,17907,-102.4441296,3840,2160,42,1920,1080,2133.5,2047.5,1181,990.7767155,169,179
1390,2063,1984,129,127,16383,-102.1048675,3840,2160,42,1920,1080,2127.5,2047.5,1175,989.5011369,169,179
1391,2063,1984,130,127,16510,-102.1331726,3840,2160,42,1920,1080,2128,2047.5,1175.5,989.6061085,169,179
1392,2063,1984,140,127,17780,-102.4158912,3840,2160,42,1920,1080,2133,2047.5,1180.5,990.6690921,169,179
1393,2063,1984,139,127,17653,-102.3876468,3840,2160,42,1920,1080,2132.5,2047.5,1180,990.5617093,169,179
1395,2062,1985,129,127,16383,-102.0361621,3840,2160,42,1920,1080,2126.5,2048.5,1175,990.2699127,169,179
1396,2062,1985,129,127,16383,-102.0361621,3840,2160,42,1920,1080,2126.5,2048.5,1175,990.2699127,169,179
1397,2062,1985,140,127,17780,-102.3470264,3840,2160,42,1920,1080,2132,2048.5,1180.5,991.4314147,169,179
1398,2063,1985,139,127,17653,-102.3752505,3840,2160,42,1920,1080,2132.5,2048.5,1181,991.5384511,169,179
1399,2062,1985,140,127,17780,-102.3470264,3840,2160,42,1920,1080,2132,2048.5,1180.5,991.4314147,169,179
1400,2062,1985,128,127,16256,-102.0078658,3840,2160,42,1920,1080,2126,2048.5,1174.5,990.1657689,169,179
